"dt","paramname","station_code","observed_value","model_value"
2024-08-10 03:00:00.000 +0200,PM10,SlCzestoArmK,19.649,21.684
2024-08-10 04:00:00.000 +0200,PM10,SlCzestoArmK,15.482,24.434
2024-08-10 05:00:00.000 +0200,PM10,SlCzestoArmK,14.529,24.579
2024-08-10 06:00:00.000 +0200,PM10,SlCzestoArmK,21.373,18.672
2024-08-10 07:00:00.000 +0200,PM10,SlCzestoArmK,20.702,19.479
2024-08-10 08:00:00.000 +0200,PM10,SlCzestoArmK,14.901,19.620
2024-08-10 09:00:00.000 +0200,PM10,SlCzestoArmK,12.658,21.404
2024-08-10 10:00:00.000 +0200,PM10,SlCzestoArmK,9.808,17.679
2024-08-10 11:00:00.000 +0200,PM10,SlCzestoArmK,9.744,14.779
2024-08-10 12:00:00.000 +0200,PM10,SlCzestoArmK,12.964,12.744
2024-08-10 13:00:00.000 +0200,PM10,SlCzestoArmK,8.674,14.071
2024-08-10 14:00:00.000 +0200,PM10,SlCzestoArmK,10.991,12.934
2024-08-10 15:00:00.000 +0200,PM10,SlCzestoArmK,9.091,12.993
2024-08-10 16:00:00.000 +0200,PM10,SlCzestoArmK,8.827,13.227
2024-08-10 17:00:00.000 +0200,PM10,SlCzestoArmK,8.821,13.197
2024-08-10 18:00:00.000 +0200,PM10,SlCzestoArmK,14.061,13.651
2024-08-10 19:00:00.000 +0200,PM10,SlCzestoArmK,11.106,14.357
2024-08-10 20:00:00.000 +0200,PM10,SlCzestoArmK,15.123,15.840
2024-08-10 21:00:00.000 +0200,PM10,SlCzestoArmK,26.919,15.602
2024-08-10 22:00:00.000 +0200,PM10,SlCzestoArmK,36.796,21.704
2024-08-10 23:00:00.000 +0200,PM10,SlCzestoArmK,42.605,18.769
2024-08-11 00:00:00.000 +0200,PM10,SlCzestoArmK,58.681,17.501
2024-08-11 01:00:00.000 +0200,PM10,SlCzestoArmK,43.621,17.237
2024-08-11 02:00:00.000 +0200,PM10,SlCzestoArmK,34.227,20.306
2024-08-11 03:00:00.000 +0200,PM10,SlCzestoArmK,36.064,18.778
2024-08-11 04:00:00.000 +0200,PM10,SlCzestoArmK,33.803,20.740
2024-08-11 05:00:00.000 +0200,PM10,SlCzestoArmK,24.471,19.142
2024-08-11 06:00:00.000 +0200,PM10,SlCzestoArmK,24.904,17.476
2024-08-11 07:00:00.000 +0200,PM10,SlCzestoArmK,21.294,22.523
2024-08-11 08:00:00.000 +0200,PM10,SlCzestoArmK,17.999,28.355
2024-08-11 09:00:00.000 +0200,PM10,SlCzestoArmK,17.891,32.943
2024-08-11 10:00:00.000 +0200,PM10,SlCzestoArmK,16.113,23.745
2024-08-11 11:00:00.000 +0200,PM10,SlCzestoArmK,12.281,17.816
2024-08-11 12:00:00.000 +0200,PM10,SlCzestoArmK,13.504,17.258
2024-08-11 13:00:00.000 +0200,PM10,SlCzestoArmK,13.267,17.737
2024-08-11 14:00:00.000 +0200,PM10,SlCzestoArmK,22.377,16.919
2024-08-11 15:00:00.000 +0200,PM10,SlCzestoArmK,12.186,15.124
2024-08-11 16:00:00.000 +0200,PM10,SlCzestoArmK,14.244,14.667
2024-08-11 17:00:00.000 +0200,PM10,SlCzestoArmK,15.093,15.153
2024-08-11 18:00:00.000 +0200,PM10,SlCzestoArmK,14.511,14.622
2024-08-11 19:00:00.000 +0200,PM10,SlCzestoArmK,17.057,14.943
2024-08-11 20:00:00.000 +0200,PM10,SlCzestoArmK,14.253,14.538
2024-08-11 21:00:00.000 +0200,PM10,SlCzestoArmK,29.326,14.415
2024-08-11 22:00:00.000 +0200,PM10,SlCzestoArmK,31.665,15.071
2024-08-11 23:00:00.000 +0200,PM10,SlCzestoArmK,31.678,13.896
2024-08-12 00:00:00.000 +0200,PM10,SlCzestoArmK,31.002,17.564
2024-08-12 01:00:00.000 +0200,PM10,SlCzestoArmK,31.170,17.582
2024-08-12 02:00:00.000 +0200,PM10,SlCzestoArmK,27.968,16.376
2024-08-12 03:00:00.000 +0200,PM10,SlCzestoArmK,18.192,18.103
2024-08-12 04:00:00.000 +0200,PM10,SlCzestoArmK,16.742,16.588
2024-08-12 05:00:00.000 +0200,PM10,SlCzestoArmK,30.572,18.630
2024-08-12 06:00:00.000 +0200,PM10,SlCzestoArmK,33.075,18.534
2024-08-12 07:00:00.000 +0200,PM10,SlCzestoArmK,41.356,29.057
2024-08-12 08:00:00.000 +0200,PM10,SlCzestoArmK,25.314,36.987
2024-08-12 09:00:00.000 +0200,PM10,SlCzestoArmK,21.475,31.978
2024-08-12 10:00:00.000 +0200,PM10,SlCzestoArmK,22.807,28.590
2024-08-12 11:00:00.000 +0200,PM10,SlCzestoArmK,13.634,19.322
2024-08-12 12:00:00.000 +0200,PM10,SlCzestoArmK,7.811,15.362
2024-08-12 13:00:00.000 +0200,PM10,SlCzestoArmK,16.848,15.375
2024-08-12 14:00:00.000 +0200,PM10,SlCzestoArmK,16.853,19.862
2024-08-12 15:00:00.000 +0200,PM10,SlCzestoArmK,14.203,15.703
2024-08-12 16:00:00.000 +0200,PM10,SlCzestoArmK,15.806,15.022
2024-08-12 17:00:00.000 +0200,PM10,SlCzestoArmK,17.635,14.546
2024-08-12 18:00:00.000 +0200,PM10,SlCzestoArmK,17.725,15.000
2024-08-12 19:00:00.000 +0200,PM10,SlCzestoArmK,19.640,14.574
2024-08-12 20:00:00.000 +0200,PM10,SlCzestoArmK,30.858,14.602
2024-08-12 21:00:00.000 +0200,PM10,SlCzestoArmK,34.093,14.275
2024-08-12 22:00:00.000 +0200,PM10,SlCzestoArmK,56.284,13.921
2024-08-12 23:00:00.000 +0200,PM10,SlCzestoArmK,48.873,15.501
2024-08-13 00:00:00.000 +0200,PM10,SlCzestoArmK,41.693,19.984
2024-08-13 01:00:00.000 +0200,PM10,SlCzestoArmK,36.597,17.752
2024-08-13 02:00:00.000 +0200,PM10,SlCzestoArmK,32.149,21.140
2024-08-13 03:00:00.000 +0200,PM10,SlCzestoArmK,27.486,16.101
2024-08-13 04:00:00.000 +0200,PM10,SlCzestoArmK,29.103,17.955
2024-08-13 05:00:00.000 +0200,PM10,SlCzestoArmK,27.346,16.681
2024-08-13 06:00:00.000 +0200,PM10,SlCzestoArmK,41.028,15.333
2024-08-13 07:00:00.000 +0200,PM10,SlCzestoArmK,39.279,15.161
2024-08-13 08:00:00.000 +0200,PM10,SlCzestoArmK,43.985,14.987
2024-08-13 09:00:00.000 +0200,PM10,SlCzestoArmK,26.739,17.267
2024-08-13 10:00:00.000 +0200,PM10,SlCzestoArmK,21.010,18.903
2024-08-13 11:00:00.000 +0200,PM10,SlCzestoArmK,21.799,17.347
2024-08-13 12:00:00.000 +0200,PM10,SlCzestoArmK,25.995,16.223
2024-08-13 13:00:00.000 +0200,PM10,SlCzestoArmK,19.696,14.403
2024-08-13 14:00:00.000 +0200,PM10,SlCzestoArmK,18.880,13.950
2024-08-13 15:00:00.000 +0200,PM10,SlCzestoArmK,23.357,13.889
2024-08-13 16:00:00.000 +0200,PM10,SlCzestoArmK,18.268,13.523
2024-08-13 17:00:00.000 +0200,PM10,SlCzestoArmK,11.418,13.380
2024-08-13 18:00:00.000 +0200,PM10,SlCzestoArmK,13.507,13.056
2024-08-13 19:00:00.000 +0200,PM10,SlCzestoArmK,18.018,13.526
2024-08-13 20:00:00.000 +0200,PM10,SlCzestoArmK,22.373,13.135
2024-08-13 21:00:00.000 +0200,PM10,SlCzestoArmK,22.595,13.529
2024-08-13 22:00:00.000 +0200,PM10,SlCzestoArmK,17.707,14.351
2024-08-13 23:00:00.000 +0200,PM10,SlCzestoArmK,22.832,15.954
2024-08-14 00:00:00.000 +0200,PM10,SlCzestoArmK,18.768,14.864
2024-08-14 01:00:00.000 +0200,PM10,SlCzestoArmK,18.877,13.756
2024-08-14 02:00:00.000 +0200,PM10,SlCzestoArmK,21.899,12.684
2024-08-14 03:00:00.000 +0200,PM10,SlCzestoArmK,18.127,13.302
2024-08-14 04:00:00.000 +0200,PM10,SlCzestoArmK,11.394,12.312
2024-08-14 05:00:00.000 +0200,PM10,SlCzestoArmK,18.976,12.220
2024-08-14 06:00:00.000 +0200,PM10,SlCzestoArmK,12.858,12.200
2024-08-14 07:00:00.000 +0200,PM10,SlCzestoArmK,25.688,12.433
2024-08-14 08:00:00.000 +0200,PM10,SlCzestoArmK,23.493,12.983
2024-08-14 09:00:00.000 +0200,PM10,SlCzestoArmK,18.609,13.811
2024-08-14 10:00:00.000 +0200,PM10,SlCzestoArmK,22.102,16.327
2024-08-14 11:00:00.000 +0200,PM10,SlCzestoArmK,30.504,20.796
2024-08-14 12:00:00.000 +0200,PM10,SlCzestoArmK,20.604,28.557
2024-08-14 13:00:00.000 +0200,PM10,SlCzestoArmK,20.754,28.189
2024-08-14 14:00:00.000 +0200,PM10,SlCzestoArmK,16.846,23.558
2024-08-14 15:00:00.000 +0200,PM10,SlCzestoArmK,10.118,19.757
2024-08-14 16:00:00.000 +0200,PM10,SlCzestoArmK,15.905,17.790
2024-08-14 17:00:00.000 +0200,PM10,SlCzestoArmK,20.970,16.235
2024-08-14 18:00:00.000 +0200,PM10,SlCzestoArmK,17.981,15.889
2024-08-14 19:00:00.000 +0200,PM10,SlCzestoArmK,15.508,16.373
2024-08-14 20:00:00.000 +0200,PM10,SlCzestoArmK,14.681,17.023
2024-08-14 21:00:00.000 +0200,PM10,SlCzestoArmK,24.085,17.267
2024-08-14 22:00:00.000 +0200,PM10,SlCzestoArmK,25.802,17.137
2024-08-14 23:00:00.000 +0200,PM10,SlCzestoArmK,20.656,17.576
2024-08-15 00:00:00.000 +0200,PM10,SlCzestoArmK,27.825,20.053
2024-08-15 01:00:00.000 +0200,PM10,SlCzestoArmK,24.364,21.308
2024-08-15 02:00:00.000 +0200,PM10,SlCzestoArmK,28.378,17.131
2024-08-15 03:00:00.000 +0200,PM10,SlCzestoArmK,24.175,17.058
2024-08-15 04:00:00.000 +0200,PM10,SlCzestoArmK,27.252,17.739
2024-08-15 05:00:00.000 +0200,PM10,SlCzestoArmK,23.571,17.947
2024-08-15 06:00:00.000 +0200,PM10,SlCzestoArmK,22.960,17.488
2024-08-15 07:00:00.000 +0200,PM10,SlCzestoArmK,23.709,17.837
2024-08-15 08:00:00.000 +0200,PM10,SlCzestoArmK,22.085,19.039
2024-08-15 09:00:00.000 +0200,PM10,SlCzestoArmK,20.029,28.786
2024-08-15 10:00:00.000 +0200,PM10,SlCzestoArmK,23.215,35.119
2024-08-15 11:00:00.000 +0200,PM10,SlCzestoArmK,23.464,41.764
2024-08-15 12:00:00.000 +0200,PM10,SlCzestoArmK,28.250,34.412
2024-08-15 13:00:00.000 +0200,PM10,SlCzestoArmK,27.514,28.124
2024-08-15 14:00:00.000 +0200,PM10,SlCzestoArmK,23.025,26.852
2024-08-15 15:00:00.000 +0200,PM10,SlCzestoArmK,20.543,21.903
2024-08-15 16:00:00.000 +0200,PM10,SlCzestoArmK,21.180,20.966
2024-08-15 17:00:00.000 +0200,PM10,SlCzestoArmK,19.495,19.441
2024-08-15 18:00:00.000 +0200,PM10,SlCzestoArmK,25.911,20.384
2024-08-15 19:00:00.000 +0200,PM10,SlCzestoArmK,26.901,18.199
2024-08-15 20:00:00.000 +0200,PM10,SlCzestoArmK,26.125,16.393
2024-08-15 21:00:00.000 +0200,PM10,SlCzestoArmK,31.244,24.646
2024-08-15 22:00:00.000 +0200,PM10,SlCzestoArmK,38.625,38.990
2024-08-15 23:00:00.000 +0200,PM10,SlCzestoArmK,31.601,44.642
2024-08-16 00:00:00.000 +0200,PM10,SlCzestoArmK,22.753,36.116
2024-08-16 01:00:00.000 +0200,PM10,SlCzestoArmK,24.783,35.864
2024-08-16 02:00:00.000 +0200,PM10,SlCzestoArmK,23.047,27.124
2024-08-16 03:00:00.000 +0200,PM10,SlCzestoArmK,31.431,14.744
2024-08-16 04:00:00.000 +0200,PM10,SlCzestoArmK,30.568,26.037
2024-08-16 05:00:00.000 +0200,PM10,SlCzestoArmK,27.206,21.595
2024-08-16 06:00:00.000 +0200,PM10,SlCzestoArmK,29.354,20.246
2024-08-16 07:00:00.000 +0200,PM10,SlCzestoArmK,29.376,23.625
2024-08-16 08:00:00.000 +0200,PM10,SlCzestoArmK,26.533,25.104
2024-08-16 09:00:00.000 +0200,PM10,SlCzestoArmK,31.963,24.077
2024-08-16 10:00:00.000 +0200,PM10,SlCzestoArmK,24.393,21.219
2024-08-16 11:00:00.000 +0200,PM10,SlCzestoArmK,17.099,20.740
2024-08-16 12:00:00.000 +0200,PM10,SlCzestoArmK,17.871,19.513
2024-08-16 13:00:00.000 +0200,PM10,SlCzestoArmK,31.070,17.753
2024-08-16 14:00:00.000 +0200,PM10,SlCzestoArmK,21.557,19.792
2024-08-16 15:00:00.000 +0200,PM10,SlCzestoArmK,12.734,18.996
2024-08-16 16:00:00.000 +0200,PM10,SlCzestoArmK,16.414,17.712
2024-08-16 17:00:00.000 +0200,PM10,SlCzestoArmK,21.728,16.377
2024-08-16 18:00:00.000 +0200,PM10,SlCzestoArmK,13.116,16.097
2024-08-16 19:00:00.000 +0200,PM10,SlCzestoArmK,20.730,17.357
2024-08-16 20:00:00.000 +0200,PM10,SlCzestoArmK,27.884,17.398
2024-08-16 21:00:00.000 +0200,PM10,SlCzestoArmK,26.474,17.361
2024-08-16 22:00:00.000 +0200,PM10,SlCzestoArmK,40.646,18.326
2024-08-16 23:00:00.000 +0200,PM10,SlCzestoArmK,39.329,18.093
2024-08-17 00:00:00.000 +0200,PM10,SlCzestoArmK,31.891,16.648
2024-08-17 01:00:00.000 +0200,PM10,SlCzestoArmK,37.514,16.367
2024-08-17 02:00:00.000 +0200,PM10,SlCzestoArmK,34.933,22.019
2024-08-17 03:00:00.000 +0200,PM10,SlCzestoArmK,28.529,19.988
2024-08-17 04:00:00.000 +0200,PM10,SlCzestoArmK,30.981,21.097
2024-08-17 05:00:00.000 +0200,PM10,SlCzestoArmK,30.033,33.641
2024-08-17 06:00:00.000 +0200,PM10,SlCzestoArmK,27.289,19.409
2024-08-17 07:00:00.000 +0200,PM10,SlCzestoArmK,28.763,19.899
2024-08-17 08:00:00.000 +0200,PM10,SlCzestoArmK,53.846,35.044
2024-08-17 09:00:00.000 +0200,PM10,SlCzestoArmK,38.158,35.310
2024-08-17 10:00:00.000 +0200,PM10,SlCzestoArmK,42.594,39.024
2024-08-17 11:00:00.000 +0200,PM10,SlCzestoArmK,24.245,32.554
2024-08-17 12:00:00.000 +0200,PM10,SlCzestoArmK,13.012,36.489
2024-08-17 13:00:00.000 +0200,PM10,SlCzestoArmK,11.539,31.469
2024-08-17 14:00:00.000 +0200,PM10,SlCzestoArmK,11.397,25.465
2024-08-17 15:00:00.000 +0200,PM10,SlCzestoArmK,10.254,21.865
2024-08-17 16:00:00.000 +0200,PM10,SlCzestoArmK,12.376,18.620
2024-08-17 17:00:00.000 +0200,PM10,SlCzestoArmK,18.273,18.713
2024-08-17 18:00:00.000 +0200,PM10,SlCzestoArmK,16.726,14.779
2024-08-17 19:00:00.000 +0200,PM10,SlCzestoArmK,11.162,16.803
2024-08-17 20:00:00.000 +0200,PM10,SlCzestoArmK,25.406,19.885
2024-08-17 21:00:00.000 +0200,PM10,SlCzestoArmK,17.473,19.531
2024-08-17 22:00:00.000 +0200,PM10,SlCzestoArmK,17.177,20.534
2024-08-17 23:00:00.000 +0200,PM10,SlCzestoArmK,5.952,18.942
2024-08-18 00:00:00.000 +0200,PM10,SlCzestoArmK,10.577,20.820
2024-08-18 01:00:00.000 +0200,PM10,SlCzestoArmK,8.534,31.180
2024-08-18 02:00:00.000 +0200,PM10,SlCzestoArmK,17.543,24.459
2024-08-18 03:00:00.000 +0200,PM10,SlCzestoArmK,16.906,30.190
2024-08-18 04:00:00.000 +0200,PM10,SlCzestoArmK,14.523,24.002
2024-08-18 05:00:00.000 +0200,PM10,SlCzestoArmK,10.166,21.789
2024-08-18 06:00:00.000 +0200,PM10,SlCzestoArmK,19.211,23.791
2024-08-18 07:00:00.000 +0200,PM10,SlCzestoArmK,15.462,22.920
2024-08-18 08:00:00.000 +0200,PM10,SlCzestoArmK,12.925,25.077
2024-08-18 09:00:00.000 +0200,PM10,SlCzestoArmK,12.881,27.353
2024-08-18 10:00:00.000 +0200,PM10,SlCzestoArmK,20.244,19.773
2024-08-18 11:00:00.000 +0200,PM10,SlCzestoArmK,9.549,20.562
2024-08-18 12:00:00.000 +0200,PM10,SlCzestoArmK,12.175,20.327
2024-08-18 13:00:00.000 +0200,PM10,SlCzestoArmK,11.226,16.791
2024-08-18 14:00:00.000 +0200,PM10,SlCzestoArmK,19.984,19.824
2024-08-18 15:00:00.000 +0200,PM10,SlCzestoArmK,47.550,19.929
2024-08-18 16:00:00.000 +0200,PM10,SlCzestoArmK,16.524,16.326
2024-08-18 17:00:00.000 +0200,PM10,SlCzestoArmK,16.878,11.580
2024-08-18 18:00:00.000 +0200,PM10,SlCzestoArmK,20.159,13.506
2024-08-18 19:00:00.000 +0200,PM10,SlCzestoArmK,7.713,17.410
2024-08-18 20:00:00.000 +0200,PM10,SlCzestoArmK,13.494,16.613
2024-08-18 21:00:00.000 +0200,PM10,SlCzestoArmK,19.098,25.618
2024-08-18 22:00:00.000 +0200,PM10,SlCzestoArmK,30.887,27.324
2024-08-18 23:00:00.000 +0200,PM10,SlCzestoArmK,29.259,28.850
2024-08-19 00:00:00.000 +0200,PM10,SlCzestoArmK,38.087,22.092
2024-08-19 01:00:00.000 +0200,PM10,SlCzestoArmK,25.957,18.843
2024-08-19 02:00:00.000 +0200,PM10,SlCzestoArmK,24.448,16.910
2024-08-19 03:00:00.000 +0200,PM10,SlCzestoArmK,19.371,12.649
2024-08-19 04:00:00.000 +0200,PM10,SlCzestoArmK,8.392,12.843
2024-08-19 05:00:00.000 +0200,PM10,SlCzestoArmK,10.132,18.779
2024-08-19 06:00:00.000 +0200,PM10,SlCzestoArmK,17.087,24.036
2024-08-19 07:00:00.000 +0200,PM10,SlCzestoArmK,17.500,19.718
2024-08-19 08:00:00.000 +0200,PM10,SlCzestoArmK,18.007,12.925
2024-08-19 09:00:00.000 +0200,PM10,SlCzestoArmK,17.821,13.943
2024-08-19 10:00:00.000 +0200,PM10,SlCzestoArmK,14.580,13.231
2024-08-19 11:00:00.000 +0200,PM10,SlCzestoArmK,20.979,9.396
2024-08-19 12:00:00.000 +0200,PM10,SlCzestoArmK,29.263,12.774
2024-08-19 13:00:00.000 +0200,PM10,SlCzestoArmK,15.668,12.880
2024-08-19 14:00:00.000 +0200,PM10,SlCzestoArmK,13.948,13.077
2024-08-19 15:00:00.000 +0200,PM10,SlCzestoArmK,14.059,15.381
2024-08-19 16:00:00.000 +0200,PM10,SlCzestoArmK,10.022,15.419
2024-08-19 17:00:00.000 +0200,PM10,SlCzestoArmK,9.841,15.126
2024-08-19 18:00:00.000 +0200,PM10,SlCzestoArmK,10.206,15.924
2024-08-19 19:00:00.000 +0200,PM10,SlCzestoArmK,10.553,15.339
2024-08-19 20:00:00.000 +0200,PM10,SlCzestoArmK,14.252,14.867
2024-08-19 21:00:00.000 +0200,PM10,SlCzestoArmK,17.963,15.989
2024-08-19 22:00:00.000 +0200,PM10,SlCzestoArmK,9.920,17.161
2024-08-19 23:00:00.000 +0200,PM10,SlCzestoArmK,14.679,15.734
2024-08-20 00:00:00.000 +0200,PM10,SlCzestoArmK,10.877,16.732
2024-08-20 01:00:00.000 +0200,PM10,SlCzestoArmK,16.655,17.557
2024-08-20 02:00:00.000 +0200,PM10,SlCzestoArmK,16.103,16.024
2024-08-20 03:00:00.000 +0200,PM10,SlCzestoArmK,14.713,17.543
2024-08-20 04:00:00.000 +0200,PM10,SlCzestoArmK,11.411,18.868
2024-08-20 05:00:00.000 +0200,PM10,SlCzestoArmK,15.619,19.793
2024-08-20 06:00:00.000 +0200,PM10,SlCzestoArmK,17.835,20.043
2024-08-20 07:00:00.000 +0200,PM10,SlCzestoArmK,19.759,19.355
2024-08-20 08:00:00.000 +0200,PM10,SlCzestoArmK,14.905,18.922
2024-08-20 09:00:00.000 +0200,PM10,SlCzestoArmK,16.080,18.839
2024-08-20 10:00:00.000 +0200,PM10,SlCzestoArmK,20.065,17.571
2024-08-20 11:00:00.000 +0200,PM10,SlCzestoArmK,16.561,17.693
2024-08-20 12:00:00.000 +0200,PM10,SlCzestoArmK,20.117,18.485
2024-08-20 13:00:00.000 +0200,PM10,SlCzestoArmK,21.090,17.680
2024-08-20 14:00:00.000 +0200,PM10,SlCzestoArmK,19.614,19.967
2024-08-20 15:00:00.000 +0200,PM10,SlCzestoArmK,20.851,17.893
2024-08-20 16:00:00.000 +0200,PM10,SlCzestoArmK,18.093,17.146
2024-08-20 17:00:00.000 +0200,PM10,SlCzestoArmK,15.627,16.751
2024-08-20 18:00:00.000 +0200,PM10,SlCzestoArmK,12.792,17.256
2024-08-20 19:00:00.000 +0200,PM10,SlCzestoArmK,11.821,18.034
2024-08-20 20:00:00.000 +0200,PM10,SlCzestoArmK,24.731,16.730
2024-08-20 21:00:00.000 +0200,PM10,SlCzestoArmK,17.546,16.157
2024-08-20 22:00:00.000 +0200,PM10,SlCzestoArmK,16.358,15.276
2024-08-20 23:00:00.000 +0200,PM10,SlCzestoArmK,12.041,15.795
2024-08-21 00:00:00.000 +0200,PM10,SlCzestoArmK,14.854,14.956
2024-08-21 01:00:00.000 +0200,PM10,SlCzestoArmK,13.995,13.885
2024-08-21 02:00:00.000 +0200,PM10,SlCzestoArmK,16.558,16.275
2024-08-21 03:00:00.000 +0200,PM10,SlCzestoArmK,13.323,17.005
2024-08-21 04:00:00.000 +0200,PM10,SlCzestoArmK,14.464,19.552
2024-08-21 05:00:00.000 +0200,PM10,SlCzestoArmK,18.002,19.499
2024-08-21 06:00:00.000 +0200,PM10,SlCzestoArmK,22.294,17.302
2024-08-21 07:00:00.000 +0200,PM10,SlCzestoArmK,22.179,17.976
2024-08-21 08:00:00.000 +0200,PM10,SlCzestoArmK,23.416,21.246
2024-08-21 09:00:00.000 +0200,PM10,SlCzestoArmK,20.691,27.841
2024-08-21 10:00:00.000 +0200,PM10,SlCzestoArmK,20.385,35.115
2024-08-21 11:00:00.000 +0200,PM10,SlCzestoArmK,26.761,33.856
2024-08-21 12:00:00.000 +0200,PM10,SlCzestoArmK,22.623,25.205
2024-08-21 13:00:00.000 +0200,PM10,SlCzestoArmK,12.809,19.847
2024-08-21 14:00:00.000 +0200,PM10,SlCzestoArmK,9.074,19.941
2024-08-21 15:00:00.000 +0200,PM10,SlCzestoArmK,7.372,14.041
2024-08-21 16:00:00.000 +0200,PM10,SlCzestoArmK,16.070,12.604
2024-08-21 17:00:00.000 +0200,PM10,SlCzestoArmK,20.137,10.862
2024-08-21 18:00:00.000 +0200,PM10,SlCzestoArmK,27.812,15.219
2024-08-21 19:00:00.000 +0200,PM10,SlCzestoArmK,25.499,16.809
2024-08-21 20:00:00.000 +0200,PM10,SlCzestoArmK,13.385,18.234
2024-08-21 21:00:00.000 +0200,PM10,SlCzestoArmK,14.274,15.792
2024-08-21 22:00:00.000 +0200,PM10,SlCzestoArmK,19.106,14.626
2024-08-21 23:00:00.000 +0200,PM10,SlCzestoArmK,13.559,14.067
2024-08-22 00:00:00.000 +0200,PM10,SlCzestoArmK,9.215,12.030
2024-08-22 01:00:00.000 +0200,PM10,SlCzestoArmK,14.467,12.899
2024-08-22 02:00:00.000 +0200,PM10,SlCzestoArmK,14.935,16.285
2024-08-22 03:00:00.000 +0200,PM10,SlCzestoArmK,12.975,17.971
2024-08-22 04:00:00.000 +0200,PM10,SlCzestoArmK,13.942,19.199
2024-08-22 05:00:00.000 +0200,PM10,SlCzestoArmK,14.486,20.134
2024-08-22 06:00:00.000 +0200,PM10,SlCzestoArmK,21.692,20.615
2024-08-22 07:00:00.000 +0200,PM10,SlCzestoArmK,29.117,20.532
2024-08-22 08:00:00.000 +0200,PM10,SlCzestoArmK,22.510,30.312
2024-08-22 09:00:00.000 +0200,PM10,SlCzestoArmK,31.269,27.297
2024-08-22 10:00:00.000 +0200,PM10,SlCzestoArmK,21.877,19.311
2024-08-22 11:00:00.000 +0200,PM10,SlCzestoArmK,19.707,16.983
2024-08-22 12:00:00.000 +0200,PM10,SlCzestoArmK,24.072,18.449
2024-08-22 13:00:00.000 +0200,PM10,SlCzestoArmK,19.756,16.448
2024-08-22 14:00:00.000 +0200,PM10,SlCzestoArmK,13.052,13.284
2024-08-22 15:00:00.000 +0200,PM10,SlCzestoArmK,17.472,14.235
2024-08-22 16:00:00.000 +0200,PM10,SlCzestoArmK,14.012,13.923
2024-08-22 17:00:00.000 +0200,PM10,SlCzestoArmK,18.105,14.651
2024-08-22 18:00:00.000 +0200,PM10,SlCzestoArmK,22.342,16.115
2024-08-22 19:00:00.000 +0200,PM10,SlCzestoArmK,14.584,17.849
2024-08-22 20:00:00.000 +0200,PM10,SlCzestoArmK,24.503,18.295
2024-08-22 21:00:00.000 +0200,PM10,SlCzestoArmK,28.847,18.317
2024-08-22 22:00:00.000 +0200,PM10,SlCzestoArmK,19.136,21.257
2024-08-22 23:00:00.000 +0200,PM10,SlCzestoArmK,26.052,28.168
2024-08-23 00:00:00.000 +0200,PM10,SlCzestoArmK,33.272,27.113
2024-08-23 01:00:00.000 +0200,PM10,SlCzestoArmK,18.504,28.038
2024-08-23 02:00:00.000 +0200,PM10,SlCzestoArmK,32.764,26.866
2024-08-23 03:00:00.000 +0200,PM10,SlCzestoArmK,32.456,31.247
2024-08-23 04:00:00.000 +0200,PM10,SlCzestoArmK,36.617,34.512
2024-08-23 05:00:00.000 +0200,PM10,SlCzestoArmK,31.391,25.198
2024-08-23 06:00:00.000 +0200,PM10,SlCzestoArmK,31.177,22.064
2024-08-23 07:00:00.000 +0200,PM10,SlCzestoArmK,29.077,20.258
2024-08-23 08:00:00.000 +0200,PM10,SlCzestoArmK,24.256,22.132
2024-08-23 09:00:00.000 +0200,PM10,SlCzestoArmK,28.375,21.703
2024-08-23 10:00:00.000 +0200,PM10,SlCzestoArmK,22.098,38.734
2024-08-23 11:00:00.000 +0200,PM10,SlCzestoArmK,15.574,34.138
2024-08-23 12:00:00.000 +0200,PM10,SlCzestoArmK,20.564,29.364
2024-08-23 13:00:00.000 +0200,PM10,SlCzestoArmK,10.193,24.858
2024-08-23 14:00:00.000 +0200,PM10,SlCzestoArmK,19.470,24.149
2024-08-23 15:00:00.000 +0200,PM10,SlCzestoArmK,24.647,23.190
2024-08-23 16:00:00.000 +0200,PM10,SlCzestoArmK,14.324,21.011
2024-08-23 17:00:00.000 +0200,PM10,SlCzestoArmK,15.301,18.976
2024-08-23 18:00:00.000 +0200,PM10,SlCzestoArmK,21.573,17.543
2024-08-23 19:00:00.000 +0200,PM10,SlCzestoArmK,14.354,17.949
2024-08-23 20:00:00.000 +0200,PM10,SlCzestoArmK,22.018,19.442
2024-08-23 21:00:00.000 +0200,PM10,SlCzestoArmK,27.520,20.926
2024-08-23 22:00:00.000 +0200,PM10,SlCzestoArmK,32.140,24.233
2024-08-23 23:00:00.000 +0200,PM10,SlCzestoArmK,29.232,25.713
2024-08-24 00:00:00.000 +0200,PM10,SlCzestoArmK,20.731,25.433
2024-08-24 01:00:00.000 +0200,PM10,SlCzestoArmK,17.497,29.058
2024-08-24 02:00:00.000 +0200,PM10,SlCzestoArmK,27.034,22.312
2024-08-24 03:00:00.000 +0200,PM10,SlCzestoArmK,40.126,21.353
2024-08-24 04:00:00.000 +0200,PM10,SlCzestoArmK,29.075,27.561
2024-08-24 05:00:00.000 +0200,PM10,SlCzestoArmK,35.931,30.056
2024-08-24 06:00:00.000 +0200,PM10,SlCzestoArmK,45.682,38.731
