"dt","paramname","observed_value","monitoring_value","model_value","id_station","station_name","station_code","station_type","area_type","station_lat","station_lon"
2025-09-15 05:00:00.000 +0200,PM2.5,9.000,9.000,3.514,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-15 06:00:00.000 +0200,PM2.5,8.600,8.600,3.344,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-15 07:00:00.000 +0200,PM2.5,10.700,10.700,3.425,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-15 08:00:00.000 +0200,PM2.5,13.200,13.200,3.522,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-15 09:00:00.000 +0200,PM2.5,14.300,14.300,3.717,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-15 10:00:00.000 +0200,PM2.5,11.800,11.800,3.636,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-15 11:00:00.000 +0200,PM2.5,9.400,9.400,3.348,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-15 12:00:00.000 +0200,PM2.5,8.200,8.200,2.987,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-15 13:00:00.000 +0200,PM2.5,7.000,7.000,3.187,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-15 14:00:00.000 +0200,PM2.5,7.100,7.100,3.112,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-15 15:00:00.000 +0200,PM2.5,6.000,6.000,3.206,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-15 16:00:00.000 +0200,PM2.5,6.100,6.100,3.762,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-15 17:00:00.000 +0200,PM2.5,5.900,5.900,3.744,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-15 18:00:00.000 +0200,PM2.5,5.200,5.200,3.725,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-15 19:00:00.000 +0200,PM2.5,4.800,4.800,3.811,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-15 20:00:00.000 +0200,PM2.5,4.900,4.900,3.776,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-15 21:00:00.000 +0200,PM2.5,5.000,5.000,3.664,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-15 22:00:00.000 +0200,PM2.5,5.200,5.200,3.740,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-15 23:00:00.000 +0200,PM2.5,5.200,5.200,3.988,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-16 00:00:00.000 +0200,PM2.5,5.200,5.200,3.887,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-16 01:00:00.000 +0200,PM2.5,5.100,5.100,3.884,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-16 02:00:00.000 +0200,PM2.5,5.400,5.400,4.345,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-16 03:00:00.000 +0200,PM2.5,5.700,5.700,4.187,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-16 04:00:00.000 +0200,PM2.5,5.900,5.900,4.846,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-16 05:00:00.000 +0200,PM2.5,5.600,5.600,5.296,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-16 06:00:00.000 +0200,PM2.5,7.100,7.100,6.259,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-16 07:00:00.000 +0200,PM2.5,8.100,8.100,6.556,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-16 08:00:00.000 +0200,PM2.5,8.000,8.000,5.723,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-16 09:00:00.000 +0200,PM2.5,6.900,6.900,4.944,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-16 10:00:00.000 +0200,PM2.5,6.500,6.500,4.050,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-16 11:00:00.000 +0200,PM2.5,6.000,6.000,3.834,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-16 12:00:00.000 +0200,PM2.5,6.300,6.300,3.485,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-16 13:00:00.000 +0200,PM2.5,5.500,5.500,3.237,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-16 14:00:00.000 +0200,PM2.5,5.900,5.900,3.097,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-16 15:00:00.000 +0200,PM2.5,5.500,5.500,3.102,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-16 16:00:00.000 +0200,PM2.5,5.500,5.500,3.126,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-16 17:00:00.000 +0200,PM2.5,5.600,5.600,3.093,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-16 18:00:00.000 +0200,PM2.5,5.400,5.400,3.138,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-16 19:00:00.000 +0200,PM2.5,6.200,6.200,3.076,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-16 20:00:00.000 +0200,PM2.5,6.000,6.000,3.101,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-16 21:00:00.000 +0200,PM2.5,5.900,5.900,3.167,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-16 22:00:00.000 +0200,PM2.5,6.100,6.100,3.153,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-16 23:00:00.000 +0200,PM2.5,6.400,6.400,3.230,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-17 00:00:00.000 +0200,PM2.5,6.400,6.400,3.341,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-17 01:00:00.000 +0200,PM2.5,5.800,5.800,3.175,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-17 02:00:00.000 +0200,PM2.5,5.600,5.600,2.847,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-17 03:00:00.000 +0200,PM2.5,5.300,5.300,3.002,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-17 04:00:00.000 +0200,PM2.5,5.500,5.500,3.154,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-17 05:00:00.000 +0200,PM2.5,5.700,5.700,3.311,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-17 06:00:00.000 +0200,PM2.5,6.000,6.000,3.780,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-17 07:00:00.000 +0200,PM2.5,6.300,6.300,3.802,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-17 08:00:00.000 +0200,PM2.5,7.000,7.000,3.716,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-17 09:00:00.000 +0200,PM2.5,6.900,6.900,3.784,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-17 10:00:00.000 +0200,PM2.5,6.900,6.900,3.608,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-17 11:00:00.000 +0200,PM2.5,7.500,7.500,2.526,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-17 12:00:00.000 +0200,PM2.5,7.200,7.200,2.761,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-17 13:00:00.000 +0200,PM2.5,8.100,8.100,2.384,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-17 14:00:00.000 +0200,PM2.5,6.500,6.500,2.629,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-17 15:00:00.000 +0200,PM2.5,6.800,6.800,2.902,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-17 16:00:00.000 +0200,PM2.5,7.300,7.300,2.874,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-17 17:00:00.000 +0200,PM2.5,5.800,5.800,2.479,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-17 18:00:00.000 +0200,PM2.5,6.400,6.400,2.784,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-17 19:00:00.000 +0200,PM2.5,6.800,6.800,2.926,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-17 20:00:00.000 +0200,PM2.5,6.500,6.500,2.739,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-17 21:00:00.000 +0200,PM2.5,7.200,7.200,2.631,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-17 22:00:00.000 +0200,PM2.5,6.900,6.900,2.625,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-17 23:00:00.000 +0200,PM2.5,6.700,6.700,2.738,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-18 00:00:00.000 +0200,PM2.5,6.700,6.700,2.648,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-18 01:00:00.000 +0200,PM2.5,6.300,6.300,2.761,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-18 02:00:00.000 +0200,PM2.5,6.900,6.900,2.832,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-18 03:00:00.000 +0200,PM2.5,7.000,7.000,2.987,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-18 04:00:00.000 +0200,PM2.5,7.100,7.100,3.432,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-18 05:00:00.000 +0200,PM2.5,7.900,7.900,3.705,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-18 06:00:00.000 +0200,PM2.5,8.800,8.800,4.132,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-18 07:00:00.000 +0200,PM2.5,9.100,9.100,4.521,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-18 08:00:00.000 +0200,PM2.5,9.700,9.700,4.923,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-18 09:00:00.000 +0200,PM2.5,10.200,10.200,4.661,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-18 10:00:00.000 +0200,PM2.5,10.200,10.200,4.461,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-18 11:00:00.000 +0200,PM2.5,9.300,9.300,4.052,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-18 12:00:00.000 +0200,PM2.5,7.800,7.800,4.006,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-18 13:00:00.000 +0200,PM2.5,7.500,7.500,3.999,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-18 14:00:00.000 +0200,PM2.5,7.300,7.300,3.857,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-18 15:00:00.000 +0200,PM2.5,7.100,7.100,3.648,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-18 16:00:00.000 +0200,PM2.5,7.000,7.000,3.910,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-18 17:00:00.000 +0200,PM2.5,6.700,6.700,3.848,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-18 18:00:00.000 +0200,PM2.5,6.500,6.500,3.893,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-18 19:00:00.000 +0200,PM2.5,6.800,6.800,4.112,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-18 20:00:00.000 +0200,PM2.5,7.100,7.100,4.079,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-18 21:00:00.000 +0200,PM2.5,7.300,7.300,4.110,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-18 22:00:00.000 +0200,PM2.5,8.100,8.100,4.274,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-18 23:00:00.000 +0200,PM2.5,8.700,8.700,4.333,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-19 00:00:00.000 +0200,PM2.5,10.100,10.100,4.381,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-19 01:00:00.000 +0200,PM2.5,11.100,11.100,4.459,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-19 02:00:00.000 +0200,PM2.5,10.400,10.400,4.715,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-19 03:00:00.000 +0200,PM2.5,9.200,9.200,4.692,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-19 04:00:00.000 +0200,PM2.5,9.100,9.100,4.701,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-19 05:00:00.000 +0200,PM2.5,9.300,9.300,4.964,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-19 06:00:00.000 +0200,PM2.5,9.600,9.600,5.295,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-19 07:00:00.000 +0200,PM2.5,9.500,9.500,5.380,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-19 08:00:00.000 +0200,PM2.5,9.300,9.300,5.369,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-19 09:00:00.000 +0200,PM2.5,9.900,9.900,4.949,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-19 10:00:00.000 +0200,PM2.5,8.900,8.900,4.641,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-19 11:00:00.000 +0200,PM2.5,7.500,7.500,4.010,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-19 12:00:00.000 +0200,PM2.5,6.800,6.800,3.982,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-19 13:00:00.000 +0200,PM2.5,6.500,6.500,3.886,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-19 14:00:00.000 +0200,PM2.5,6.600,6.600,4.027,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-19 15:00:00.000 +0200,PM2.5,7.100,7.100,3.965,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-19 16:00:00.000 +0200,PM2.5,6.600,6.600,4.038,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-19 17:00:00.000 +0200,PM2.5,6.900,6.900,4.111,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-19 18:00:00.000 +0200,PM2.5,6.800,6.800,4.382,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-19 19:00:00.000 +0200,PM2.5,6.900,6.900,4.566,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-19 20:00:00.000 +0200,PM2.5,8.100,8.100,5.192,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-19 21:00:00.000 +0200,PM2.5,8.000,8.000,5.625,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-19 22:00:00.000 +0200,PM2.5,8.700,8.700,5.949,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-19 23:00:00.000 +0200,PM2.5,9.100,9.100,5.690,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-20 00:00:00.000 +0200,PM2.5,11.000,11.000,5.868,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-20 01:00:00.000 +0200,PM2.5,10.700,10.700,5.630,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-20 02:00:00.000 +0200,PM2.5,11.200,11.200,4.173,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-20 03:00:00.000 +0200,PM2.5,11.900,11.900,4.581,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-20 04:00:00.000 +0200,PM2.5,11.800,11.800,4.634,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-20 05:00:00.000 +0200,PM2.5,10.900,10.900,4.731,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-20 06:00:00.000 +0200,PM2.5,11.000,11.000,4.642,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-20 07:00:00.000 +0200,PM2.5,12.000,12.000,4.329,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-20 08:00:00.000 +0200,PM2.5,13.800,13.800,4.190,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-20 09:00:00.000 +0200,PM2.5,11.900,11.900,4.398,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-20 10:00:00.000 +0200,PM2.5,10.100,10.100,4.223,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-20 11:00:00.000 +0200,PM2.5,9.900,9.900,4.383,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-20 12:00:00.000 +0200,PM2.5,8.400,8.400,4.243,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-20 13:00:00.000 +0200,PM2.5,7.400,7.400,4.140,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-20 14:00:00.000 +0200,PM2.5,7.000,7.000,4.010,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-20 15:00:00.000 +0200,PM2.5,6.700,6.700,3.918,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-20 16:00:00.000 +0200,PM2.5,6.700,6.700,3.934,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-20 17:00:00.000 +0200,PM2.5,6.400,6.400,4.187,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-20 18:00:00.000 +0200,PM2.5,6.700,6.700,4.575,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-20 19:00:00.000 +0200,PM2.5,8.200,8.200,4.916,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-20 20:00:00.000 +0200,PM2.5,8.700,8.700,4.574,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-20 21:00:00.000 +0200,PM2.5,9.000,9.000,4.301,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-20 22:00:00.000 +0200,PM2.5,10.200,10.200,4.256,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-20 23:00:00.000 +0200,PM2.5,11.000,11.000,4.211,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-21 00:00:00.000 +0200,PM2.5,11.800,11.800,4.202,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-21 01:00:00.000 +0200,PM2.5,11.600,11.600,4.141,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-21 02:00:00.000 +0200,PM2.5,11.700,11.700,4.034,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-21 03:00:00.000 +0200,PM2.5,11.300,11.300,3.977,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-21 04:00:00.000 +0200,PM2.5,11.100,11.100,4.061,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-21 05:00:00.000 +0200,PM2.5,11.000,11.000,4.068,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-21 06:00:00.000 +0200,PM2.5,11.000,11.000,4.119,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-21 07:00:00.000 +0200,PM2.5,10.700,10.700,4.423,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-21 08:00:00.000 +0200,PM2.5,10.300,10.300,4.905,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-21 09:00:00.000 +0200,PM2.5,9.500,9.500,5.116,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-21 10:00:00.000 +0200,PM2.5,8.800,8.800,4.720,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-21 11:00:00.000 +0200,PM2.5,7.200,7.200,4.032,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-21 12:00:00.000 +0200,PM2.5,7.100,7.100,3.851,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-21 13:00:00.000 +0200,PM2.5,6.600,6.600,3.843,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-21 14:00:00.000 +0200,PM2.5,6.200,6.200,4.041,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-21 15:00:00.000 +0200,PM2.5,6.100,6.100,4.271,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-21 16:00:00.000 +0200,PM2.5,6.100,6.100,4.622,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-21 17:00:00.000 +0200,PM2.5,6.100,6.100,5.009,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
2025-09-21 18:00:00.000 +0200,PM2.5,6.200,6.200,5.373,530,"Warszawa, al. Niepodległości",MzWarAlNiepo,komunikacyjna,miejski,52.219298,21.004724
