"dt","paramname","station_code","observed_value","model_value"
2023-08-07 10:00:00.000 +0200,NO2,SlCzestoArmK,45.256,4.994
2023-08-07 11:00:00.000 +0200,NO2,SlCzestoArmK,41.627,3.413
2023-08-07 12:00:00.000 +0200,NO2,SlCzestoArmK,35.095,2.551
2023-08-07 13:00:00.000 +0200,NO2,SlCzestoArmK,27.640,1.962
2023-08-07 14:00:00.000 +0200,NO2,SlCzestoArmK,19.725,1.822
2023-08-07 15:00:00.000 +0200,NO2,SlCzestoArmK,31.234,1.877
2023-08-07 16:00:00.000 +0200,NO2,SlCzestoArmK,37.957,2.083
2023-08-07 17:00:00.000 +0200,NO2,SlCzestoArmK,31.316,2.227
2023-08-07 18:00:00.000 +0200,NO2,SlCzestoArmK,32.222,2.648
2023-08-07 19:00:00.000 +0200,NO2,SlCzestoArmK,31.314,3.242
2023-08-07 20:00:00.000 +0200,NO2,SlCzestoArmK,29.455,4.003
2023-08-07 21:00:00.000 +0200,NO2,SlCzestoArmK,22.503,5.105
2023-08-07 22:00:00.000 +0200,NO2,SlCzestoArmK,19.627,3.767
2023-08-07 23:00:00.000 +0200,NO2,SlCzestoArmK,14.114,4.319
2023-08-08 00:00:00.000 +0200,NO2,SlCzestoArmK,8.009,4.087
2023-08-08 01:00:00.000 +0200,NO2,SlCzestoArmK,4.839,2.919
2023-08-08 02:00:00.000 +0200,NO2,SlCzestoArmK,3.863,2.997
2023-08-08 03:00:00.000 +0200,NO2,SlCzestoArmK,4.546,2.763
2023-08-08 04:00:00.000 +0200,NO2,SlCzestoArmK,5.169,3.243
2023-08-08 05:00:00.000 +0200,NO2,SlCzestoArmK,9.813,3.893
2023-08-08 06:00:00.000 +0200,NO2,SlCzestoArmK,15.406,4.532
2023-08-08 07:00:00.000 +0200,NO2,SlCzestoArmK,21.522,6.520
2023-08-08 08:00:00.000 +0200,NO2,SlCzestoArmK,21.909,6.305
2023-08-08 09:00:00.000 +0200,NO2,SlCzestoArmK,19.427,5.764
2023-08-08 10:00:00.000 +0200,NO2,SlCzestoArmK,15.214,4.472
2023-08-08 11:00:00.000 +0200,NO2,SlCzestoArmK,17.535,4.146
2023-08-08 12:00:00.000 +0200,NO2,SlCzestoArmK,21.583,4.240
2023-08-08 13:00:00.000 +0200,NO2,SlCzestoArmK,18.267,2.024
2023-08-08 14:00:00.000 +0200,NO2,SlCzestoArmK,25.388,2.433
2023-08-08 15:00:00.000 +0200,NO2,SlCzestoArmK,23.777,2.480
2023-08-08 16:00:00.000 +0200,NO2,SlCzestoArmK,25.108,2.686
2023-08-08 17:00:00.000 +0200,NO2,SlCzestoArmK,20.302,3.058
2023-08-08 18:00:00.000 +0200,NO2,SlCzestoArmK,19.804,3.814
2023-08-08 19:00:00.000 +0200,NO2,SlCzestoArmK,26.548,4.154
2023-08-08 20:00:00.000 +0200,NO2,SlCzestoArmK,18.967,5.351
2023-08-08 21:00:00.000 +0200,NO2,SlCzestoArmK,25.350,11.987
2023-08-08 22:00:00.000 +0200,NO2,SlCzestoArmK,22.670,13.674
2023-08-08 23:00:00.000 +0200,NO2,SlCzestoArmK,23.853,16.503
2023-08-09 00:00:00.000 +0200,NO2,SlCzestoArmK,18.755,12.797
2023-08-09 01:00:00.000 +0200,NO2,SlCzestoArmK,14.676,6.389
2023-08-09 02:00:00.000 +0200,NO2,SlCzestoArmK,11.996,5.078
2023-08-09 03:00:00.000 +0200,NO2,SlCzestoArmK,11.315,4.302
2023-08-09 04:00:00.000 +0200,NO2,SlCzestoArmK,13.403,5.917
2023-08-09 05:00:00.000 +0200,NO2,SlCzestoArmK,14.438,7.945
2023-08-09 06:00:00.000 +0200,NO2,SlCzestoArmK,36.052,8.841
2023-08-09 07:00:00.000 +0200,NO2,SlCzestoArmK,33.832,11.270
2023-08-09 08:00:00.000 +0200,NO2,SlCzestoArmK,28.069,12.330
2023-08-09 09:00:00.000 +0200,NO2,SlCzestoArmK,19.468,8.936
2023-08-09 10:00:00.000 +0200,NO2,SlCzestoArmK,10.423,6.729
2023-08-09 11:00:00.000 +0200,NO2,SlCzestoArmK,18.116,4.913
2023-08-09 12:00:00.000 +0200,NO2,SlCzestoArmK,23.062,3.394
2023-08-09 13:00:00.000 +0200,NO2,SlCzestoArmK,23.112,3.437
2023-08-09 14:00:00.000 +0200,NO2,SlCzestoArmK,17.277,3.060
2023-08-09 15:00:00.000 +0200,NO2,SlCzestoArmK,18.104,2.153
2023-08-09 16:00:00.000 +0200,NO2,SlCzestoArmK,22.366,2.134
2023-08-09 17:00:00.000 +0200,NO2,SlCzestoArmK,28.127,2.587
2023-08-09 18:00:00.000 +0200,NO2,SlCzestoArmK,24.048,3.000
2023-08-09 19:00:00.000 +0200,NO2,SlCzestoArmK,36.540,3.938
2023-08-09 20:00:00.000 +0200,NO2,SlCzestoArmK,39.469,5.811
2023-08-09 21:00:00.000 +0200,NO2,SlCzestoArmK,55.646,20.316
2023-08-09 22:00:00.000 +0200,NO2,SlCzestoArmK,52.440,39.022
2023-08-09 23:00:00.000 +0200,NO2,SlCzestoArmK,50.055,51.603
2023-08-10 00:00:00.000 +0200,NO2,SlCzestoArmK,33.009,44.222
2023-08-10 01:00:00.000 +0200,NO2,SlCzestoArmK,20.549,14.962
2023-08-10 02:00:00.000 +0200,NO2,SlCzestoArmK,29.919,11.172
2023-08-10 03:00:00.000 +0200,NO2,SlCzestoArmK,21.022,11.335
2023-08-10 04:00:00.000 +0200,NO2,SlCzestoArmK,17.611,7.471
2023-08-10 05:00:00.000 +0200,NO2,SlCzestoArmK,17.676,14.331
2023-08-10 06:00:00.000 +0200,NO2,SlCzestoArmK,21.289,19.821
2023-08-10 07:00:00.000 +0200,NO2,SlCzestoArmK,25.166,20.506
2023-08-10 08:00:00.000 +0200,NO2,SlCzestoArmK,26.598,23.311
2023-08-10 09:00:00.000 +0200,NO2,SlCzestoArmK,24.042,18.933
2023-08-10 10:00:00.000 +0200,NO2,SlCzestoArmK,26.111,5.559
2023-08-10 11:00:00.000 +0200,NO2,SlCzestoArmK,40.869,3.351
2023-08-10 12:00:00.000 +0200,NO2,SlCzestoArmK,26.184,2.869
2023-08-10 13:00:00.000 +0200,NO2,SlCzestoArmK,12.176,2.518
2023-08-10 14:00:00.000 +0200,NO2,SlCzestoArmK,33.141,1.530
2023-08-10 15:00:00.000 +0200,NO2,SlCzestoArmK,39.384,2.712
2023-08-10 16:00:00.000 +0200,NO2,SlCzestoArmK,35.830,4.169
2023-08-10 17:00:00.000 +0200,NO2,SlCzestoArmK,49.258,5.150
2023-08-10 18:00:00.000 +0200,NO2,SlCzestoArmK,45.510,6.883
2023-08-10 19:00:00.000 +0200,NO2,SlCzestoArmK,34.230,8.626
2023-08-10 20:00:00.000 +0200,NO2,SlCzestoArmK,63.670,18.172
2023-08-10 21:00:00.000 +0200,NO2,SlCzestoArmK,87.494,43.177
2023-08-10 22:00:00.000 +0200,NO2,SlCzestoArmK,74.472,45.165
2023-08-10 23:00:00.000 +0200,NO2,SlCzestoArmK,54.877,43.301
2023-08-11 00:00:00.000 +0200,NO2,SlCzestoArmK,47.715,20.322
2023-08-11 01:00:00.000 +0200,NO2,SlCzestoArmK,35.307,5.099
2023-08-11 02:00:00.000 +0200,NO2,SlCzestoArmK,26.235,8.904
2023-08-11 03:00:00.000 +0200,NO2,SlCzestoArmK,17.499,9.795
2023-08-11 04:00:00.000 +0200,NO2,SlCzestoArmK,18.714,9.251
2023-08-11 05:00:00.000 +0200,NO2,SlCzestoArmK,19.089,19.211
2023-08-11 06:00:00.000 +0200,NO2,SlCzestoArmK,26.634,22.840
2023-08-11 07:00:00.000 +0200,NO2,SlCzestoArmK,30.654,28.309
2023-08-11 08:00:00.000 +0200,NO2,SlCzestoArmK,40.275,49.679
2023-08-11 09:00:00.000 +0200,NO2,SlCzestoArmK,35.973,113.038
2023-08-11 10:00:00.000 +0200,NO2,SlCzestoArmK,27.189,19.698
2023-08-11 11:00:00.000 +0200,NO2,SlCzestoArmK,29.611,3.578
2023-08-11 12:00:00.000 +0200,NO2,SlCzestoArmK,30.672,3.193
2023-08-11 13:00:00.000 +0200,NO2,SlCzestoArmK,31.950,2.444
2023-08-11 14:00:00.000 +0200,NO2,SlCzestoArmK,34.719,1.849
2023-08-11 15:00:00.000 +0200,NO2,SlCzestoArmK,45.248,2.147
2023-08-11 16:00:00.000 +0200,NO2,SlCzestoArmK,39.533,2.280
2023-08-11 17:00:00.000 +0200,NO2,SlCzestoArmK,48.466,2.206
2023-08-11 18:00:00.000 +0200,NO2,SlCzestoArmK,49.034,2.828
2023-08-11 19:00:00.000 +0200,NO2,SlCzestoArmK,73.890,4.600
2023-08-11 20:00:00.000 +0200,NO2,SlCzestoArmK,82.024,10.615
2023-08-11 21:00:00.000 +0200,NO2,SlCzestoArmK,104.368,30.095
2023-08-11 22:00:00.000 +0200,NO2,SlCzestoArmK,94.338,35.503
2023-08-11 23:00:00.000 +0200,NO2,SlCzestoArmK,76.044,18.058
2023-08-12 00:00:00.000 +0200,NO2,SlCzestoArmK,54.029,18.163
2023-08-12 01:00:00.000 +0200,NO2,SlCzestoArmK,45.343,24.290
2023-08-12 02:00:00.000 +0200,NO2,SlCzestoArmK,31.606,19.007
2023-08-12 03:00:00.000 +0200,NO2,SlCzestoArmK,21.793,14.818
2023-08-12 04:00:00.000 +0200,NO2,SlCzestoArmK,18.426,14.301
2023-08-12 05:00:00.000 +0200,NO2,SlCzestoArmK,18.803,28.493
2023-08-12 06:00:00.000 +0200,NO2,SlCzestoArmK,18.021,48.574
2023-08-12 07:00:00.000 +0200,NO2,SlCzestoArmK,18.657,64.037
2023-08-12 08:00:00.000 +0200,NO2,SlCzestoArmK,26.553,80.051
2023-08-12 09:00:00.000 +0200,NO2,SlCzestoArmK,29.386,91.487
2023-08-12 10:00:00.000 +0200,NO2,SlCzestoArmK,23.121,34.768
2023-08-12 11:00:00.000 +0200,NO2,SlCzestoArmK,31.336,22.200
2023-08-12 12:00:00.000 +0200,NO2,SlCzestoArmK,19.911,17.685
2023-08-12 13:00:00.000 +0200,NO2,SlCzestoArmK,18.969,15.231
2023-08-12 14:00:00.000 +0200,NO2,SlCzestoArmK,24.546,13.179
2023-08-12 15:00:00.000 +0200,NO2,SlCzestoArmK,20.195,9.487
2023-08-12 16:00:00.000 +0200,NO2,SlCzestoArmK,19.399,5.479
2023-08-12 17:00:00.000 +0200,NO2,SlCzestoArmK,18.398,4.980
2023-08-12 18:00:00.000 +0200,NO2,SlCzestoArmK,14.448,11.834
2023-08-12 19:00:00.000 +0200,NO2,SlCzestoArmK,18.561,31.639
2023-08-12 20:00:00.000 +0200,NO2,SlCzestoArmK,13.012,93.250
2023-08-12 21:00:00.000 +0200,NO2,SlCzestoArmK,48.724,142.985
2023-08-12 22:00:00.000 +0200,NO2,SlCzestoArmK,95.063,140.182
2023-08-12 23:00:00.000 +0200,NO2,SlCzestoArmK,80.745,112.327
2023-08-13 00:00:00.000 +0200,NO2,SlCzestoArmK,44.312,81.773
2023-08-13 01:00:00.000 +0200,NO2,SlCzestoArmK,40.707,52.125
2023-08-13 02:00:00.000 +0200,NO2,SlCzestoArmK,21.083,37.701
2023-08-13 03:00:00.000 +0200,NO2,SlCzestoArmK,20.523,36.562
2023-08-13 04:00:00.000 +0200,NO2,SlCzestoArmK,19.098,29.503
2023-08-13 05:00:00.000 +0200,NO2,SlCzestoArmK,18.615,16.448
2023-08-13 06:00:00.000 +0200,NO2,SlCzestoArmK,19.977,12.871
2023-08-13 07:00:00.000 +0200,NO2,SlCzestoArmK,17.689,13.064
2023-08-13 08:00:00.000 +0200,NO2,SlCzestoArmK,12.548,15.682
2023-08-13 09:00:00.000 +0200,NO2,SlCzestoArmK,10.449,20.445
2023-08-13 10:00:00.000 +0200,NO2,SlCzestoArmK,11.316,9.295
2023-08-13 11:00:00.000 +0200,NO2,SlCzestoArmK,11.902,6.232
2023-08-13 12:00:00.000 +0200,NO2,SlCzestoArmK,12.709,5.532
2023-08-13 13:00:00.000 +0200,NO2,SlCzestoArmK,15.676,7.537
2023-08-13 14:00:00.000 +0200,NO2,SlCzestoArmK,14.677,6.974
2023-08-13 15:00:00.000 +0200,NO2,SlCzestoArmK,14.273,4.700
2023-08-13 16:00:00.000 +0200,NO2,SlCzestoArmK,20.378,3.159
2023-08-13 17:00:00.000 +0200,NO2,SlCzestoArmK,27.884,4.811
2023-08-13 18:00:00.000 +0200,NO2,SlCzestoArmK,35.283,4.278
2023-08-13 19:00:00.000 +0200,NO2,SlCzestoArmK,51.531,7.746
2023-08-13 20:00:00.000 +0200,NO2,SlCzestoArmK,52.192,7.769
2023-08-13 21:00:00.000 +0200,NO2,SlCzestoArmK,27.473,27.867
2023-08-13 22:00:00.000 +0200,NO2,SlCzestoArmK,57.357,74.165
2023-08-13 23:00:00.000 +0200,NO2,SlCzestoArmK,50.093,115.342
2023-08-14 00:00:00.000 +0200,NO2,SlCzestoArmK,34.074,122.147
2023-08-14 01:00:00.000 +0200,NO2,SlCzestoArmK,21.574,124.381
2023-08-14 02:00:00.000 +0200,NO2,SlCzestoArmK,20.336,126.141
2023-08-14 03:00:00.000 +0200,NO2,SlCzestoArmK,14.881,131.127
2023-08-14 04:00:00.000 +0200,NO2,SlCzestoArmK,13.720,22.089
2023-08-14 05:00:00.000 +0200,NO2,SlCzestoArmK,15.217,9.205
2023-08-14 06:00:00.000 +0200,NO2,SlCzestoArmK,39.326,8.918
2023-08-14 07:00:00.000 +0200,NO2,SlCzestoArmK,45.574,16.658
2023-08-14 08:00:00.000 +0200,NO2,SlCzestoArmK,38.941,27.922
2023-08-14 09:00:00.000 +0200,NO2,SlCzestoArmK,27.081,19.561
2023-08-14 10:00:00.000 +0200,NO2,SlCzestoArmK,35.012,25.785
2023-08-14 11:00:00.000 +0200,NO2,SlCzestoArmK,25.851,19.137
2023-08-14 12:00:00.000 +0200,NO2,SlCzestoArmK,22.405,16.924
2023-08-14 13:00:00.000 +0200,NO2,SlCzestoArmK,24.841,6.569
2023-08-14 14:00:00.000 +0200,NO2,SlCzestoArmK,18.083,3.994
2023-08-14 15:00:00.000 +0200,NO2,SlCzestoArmK,18.145,3.486
2023-08-14 16:00:00.000 +0200,NO2,SlCzestoArmK,15.989,3.709
2023-08-14 17:00:00.000 +0200,NO2,SlCzestoArmK,30.237,4.258
2023-08-14 18:00:00.000 +0200,NO2,SlCzestoArmK,14.137,10.070
2023-08-14 19:00:00.000 +0200,NO2,SlCzestoArmK,15.422,21.528
2023-08-14 20:00:00.000 +0200,NO2,SlCzestoArmK,32.918,41.725
2023-08-14 21:00:00.000 +0200,NO2,SlCzestoArmK,117.204,70.792
2023-08-14 22:00:00.000 +0200,NO2,SlCzestoArmK,98.149,170.351
2023-08-14 23:00:00.000 +0200,NO2,SlCzestoArmK,41.687,182.572
2023-08-15 00:00:00.000 +0200,NO2,SlCzestoArmK,63.610,116.612
2023-08-15 01:00:00.000 +0200,NO2,SlCzestoArmK,52.190,77.536
2023-08-15 02:00:00.000 +0200,NO2,SlCzestoArmK,37.034,65.326
2023-08-15 03:00:00.000 +0200,NO2,SlCzestoArmK,27.046,73.634
2023-08-15 04:00:00.000 +0200,NO2,SlCzestoArmK,17.559,33.953
2023-08-15 05:00:00.000 +0200,NO2,SlCzestoArmK,14.553,14.342
2023-08-15 06:00:00.000 +0200,NO2,SlCzestoArmK,23.346,9.263
2023-08-15 07:00:00.000 +0200,NO2,SlCzestoArmK,27.845,19.219
2023-08-15 08:00:00.000 +0200,NO2,SlCzestoArmK,13.245,51.216
2023-08-15 09:00:00.000 +0200,NO2,SlCzestoArmK,9.329,77.997
2023-08-15 10:00:00.000 +0200,NO2,SlCzestoArmK,7.744,29.924
2023-08-15 11:00:00.000 +0200,NO2,SlCzestoArmK,10.449,20.227
2023-08-15 12:00:00.000 +0200,NO2,SlCzestoArmK,10.234,16.840
2023-08-15 13:00:00.000 +0200,NO2,SlCzestoArmK,7.563,12.265
2023-08-15 14:00:00.000 +0200,NO2,SlCzestoArmK,10.904,12.713
2023-08-15 15:00:00.000 +0200,NO2,SlCzestoArmK,10.686,11.842
2023-08-15 16:00:00.000 +0200,NO2,SlCzestoArmK,7.808,12.884
2023-08-15 17:00:00.000 +0200,NO2,SlCzestoArmK,7.671,22.417
2023-08-15 18:00:00.000 +0200,NO2,SlCzestoArmK,10.796,31.532
2023-08-15 19:00:00.000 +0200,NO2,SlCzestoArmK,15.895,46.054
2023-08-15 20:00:00.000 +0200,NO2,SlCzestoArmK,11.640,82.365
2023-08-15 21:00:00.000 +0200,NO2,SlCzestoArmK,109.713,105.462
2023-08-15 22:00:00.000 +0200,NO2,SlCzestoArmK,84.472,100.801
2023-08-15 23:00:00.000 +0200,NO2,SlCzestoArmK,66.079,129.564
2023-08-16 00:00:00.000 +0200,NO2,SlCzestoArmK,55.459,190.458
2023-08-16 01:00:00.000 +0200,NO2,SlCzestoArmK,43.350,204.612
2023-08-16 02:00:00.000 +0200,NO2,SlCzestoArmK,28.554,214.839
2023-08-16 03:00:00.000 +0200,NO2,SlCzestoArmK,23.963,34.784
2023-08-16 04:00:00.000 +0200,NO2,SlCzestoArmK,29.476,6.116
2023-08-16 05:00:00.000 +0200,NO2,SlCzestoArmK,24.315,12.569
2023-08-16 06:00:00.000 +0200,NO2,SlCzestoArmK,26.626,17.713
2023-08-16 07:00:00.000 +0200,NO2,SlCzestoArmK,33.829,26.636
2023-08-16 08:00:00.000 +0200,NO2,SlCzestoArmK,44.279,40.361
2023-08-16 09:00:00.000 +0200,NO2,SlCzestoArmK,44.167,45.302
2023-08-16 10:00:00.000 +0200,NO2,SlCzestoArmK,31.404,24.557
2023-08-16 11:00:00.000 +0200,NO2,SlCzestoArmK,38.936,26.406
2023-08-16 12:00:00.000 +0200,NO2,SlCzestoArmK,51.876,14.955
2023-08-16 13:00:00.000 +0200,NO2,SlCzestoArmK,36.851,14.919
2023-08-16 14:00:00.000 +0200,NO2,SlCzestoArmK,27.991,15.400
2023-08-16 15:00:00.000 +0200,NO2,SlCzestoArmK,43.161,14.510
2023-08-16 16:00:00.000 +0200,NO2,SlCzestoArmK,48.219,17.131
2023-08-16 17:00:00.000 +0200,NO2,SlCzestoArmK,20.647,23.651
2023-08-16 18:00:00.000 +0200,NO2,SlCzestoArmK,11.031,25.965
2023-08-16 19:00:00.000 +0200,NO2,SlCzestoArmK,14.039,26.905
2023-08-16 20:00:00.000 +0200,NO2,SlCzestoArmK,23.923,34.537
2023-08-16 21:00:00.000 +0200,NO2,SlCzestoArmK,21.555,14.510
2023-08-16 22:00:00.000 +0200,NO2,SlCzestoArmK,37.703,6.523
2023-08-16 23:00:00.000 +0200,NO2,SlCzestoArmK,26.455,5.992
2023-08-17 00:00:00.000 +0200,NO2,SlCzestoArmK,26.208,12.302
2023-08-17 01:00:00.000 +0200,NO2,SlCzestoArmK,14.585,12.920
2023-08-17 02:00:00.000 +0200,NO2,SlCzestoArmK,9.769,13.456
2023-08-17 03:00:00.000 +0200,NO2,SlCzestoArmK,9.894,10.689
2023-08-17 04:00:00.000 +0200,NO2,SlCzestoArmK,14.190,5.661
2023-08-17 05:00:00.000 +0200,NO2,SlCzestoArmK,17.772,10.743
2023-08-17 06:00:00.000 +0200,NO2,SlCzestoArmK,32.710,15.304
2023-08-17 07:00:00.000 +0200,NO2,SlCzestoArmK,34.803,23.518
2023-08-17 08:00:00.000 +0200,NO2,SlCzestoArmK,38.061,40.957
2023-08-17 09:00:00.000 +0200,NO2,SlCzestoArmK,37.144,32.307
2023-08-17 10:00:00.000 +0200,NO2,SlCzestoArmK,32.062,33.405
2023-08-17 11:00:00.000 +0200,NO2,SlCzestoArmK,39.702,28.089
2023-08-17 12:00:00.000 +0200,NO2,SlCzestoArmK,38.980,24.547
2023-08-17 13:00:00.000 +0200,NO2,SlCzestoArmK,43.901,18.656
2023-08-17 14:00:00.000 +0200,NO2,SlCzestoArmK,51.762,4.123
2023-08-17 15:00:00.000 +0200,NO2,SlCzestoArmK,68.699,4.279
2023-08-17 16:00:00.000 +0200,NO2,SlCzestoArmK,61.660,3.853
2023-08-17 17:00:00.000 +0200,NO2,SlCzestoArmK,36.962,4.435
2023-08-17 18:00:00.000 +0200,NO2,SlCzestoArmK,59.635,6.689
2023-08-17 19:00:00.000 +0200,NO2,SlCzestoArmK,55.249,20.161
2023-08-17 20:00:00.000 +0200,NO2,SlCzestoArmK,51.108,7.577
2023-08-17 21:00:00.000 +0200,NO2,SlCzestoArmK,50.280,39.983
2023-08-17 22:00:00.000 +0200,NO2,SlCzestoArmK,47.837,64.747
2023-08-17 23:00:00.000 +0200,NO2,SlCzestoArmK,54.929,19.148
2023-08-18 00:00:00.000 +0200,NO2,SlCzestoArmK,35.133,18.956
2023-08-18 01:00:00.000 +0200,NO2,SlCzestoArmK,24.358,20.234
2023-08-18 02:00:00.000 +0200,NO2,SlCzestoArmK,23.106,22.591
2023-08-18 03:00:00.000 +0200,NO2,SlCzestoArmK,21.092,23.458
2023-08-18 04:00:00.000 +0200,NO2,SlCzestoArmK,24.730,16.742
2023-08-18 05:00:00.000 +0200,NO2,SlCzestoArmK,28.877,30.192
2023-08-18 06:00:00.000 +0200,NO2,SlCzestoArmK,33.421,38.628
2023-08-18 07:00:00.000 +0200,NO2,SlCzestoArmK,49.946,17.467
2023-08-18 08:00:00.000 +0200,NO2,SlCzestoArmK,60.219,18.764
2023-08-18 09:00:00.000 +0200,NO2,SlCzestoArmK,55.689,7.531
2023-08-18 10:00:00.000 +0200,NO2,SlCzestoArmK,40.207,13.170
2023-08-18 11:00:00.000 +0200,NO2,SlCzestoArmK,38.268,16.050
2023-08-18 12:00:00.000 +0200,NO2,SlCzestoArmK,28.724,12.935
2023-08-18 13:00:00.000 +0200,NO2,SlCzestoArmK,29.020,5.347
2023-08-18 14:00:00.000 +0200,NO2,SlCzestoArmK,36.203,5.778
2023-08-18 15:00:00.000 +0200,NO2,SlCzestoArmK,53.839,4.844
2023-08-18 16:00:00.000 +0200,NO2,SlCzestoArmK,53.376,6.511
2023-08-18 17:00:00.000 +0200,NO2,SlCzestoArmK,48.070,6.070
2023-08-18 18:00:00.000 +0200,NO2,SlCzestoArmK,43.747,8.231
2023-08-18 19:00:00.000 +0200,NO2,SlCzestoArmK,21.433,14.344
2023-08-18 20:00:00.000 +0200,NO2,SlCzestoArmK,26.140,25.536
2023-08-18 21:00:00.000 +0200,NO2,SlCzestoArmK,33.841,21.504
2023-08-18 22:00:00.000 +0200,NO2,SlCzestoArmK,39.441,14.077
2023-08-18 23:00:00.000 +0200,NO2,SlCzestoArmK,46.120,29.216
2023-08-19 00:00:00.000 +0200,NO2,SlCzestoArmK,38.654,19.316
2023-08-19 01:00:00.000 +0200,NO2,SlCzestoArmK,30.509,18.437
2023-08-19 02:00:00.000 +0200,NO2,SlCzestoArmK,23.047,27.015
2023-08-19 03:00:00.000 +0200,NO2,SlCzestoArmK,23.630,36.346
2023-08-19 04:00:00.000 +0200,NO2,SlCzestoArmK,15.378,28.928
2023-08-19 05:00:00.000 +0200,NO2,SlCzestoArmK,18.950,31.801
2023-08-19 06:00:00.000 +0200,NO2,SlCzestoArmK,23.083,37.381
2023-08-19 07:00:00.000 +0200,NO2,SlCzestoArmK,24.064,44.252
2023-08-19 08:00:00.000 +0200,NO2,SlCzestoArmK,18.109,63.833
2023-08-19 09:00:00.000 +0200,NO2,SlCzestoArmK,20.512,20.420
2023-08-19 10:00:00.000 +0200,NO2,SlCzestoArmK,18.825,7.113
2023-08-19 11:00:00.000 +0200,NO2,SlCzestoArmK,18.896,13.735
2023-08-19 12:00:00.000 +0200,NO2,SlCzestoArmK,18.222,14.767
2023-08-19 13:00:00.000 +0200,NO2,SlCzestoArmK,21.406,12.503
2023-08-19 14:00:00.000 +0200,NO2,SlCzestoArmK,15.966,10.059
2023-08-19 15:00:00.000 +0200,NO2,SlCzestoArmK,32.472,7.045
2023-08-19 16:00:00.000 +0200,NO2,SlCzestoArmK,14.743,7.083
2023-08-19 17:00:00.000 +0200,NO2,SlCzestoArmK,30.808,11.199
2023-08-19 18:00:00.000 +0200,NO2,SlCzestoArmK,31.192,22.449
2023-08-19 19:00:00.000 +0200,NO2,SlCzestoArmK,31.413,23.408
2023-08-19 20:00:00.000 +0200,NO2,SlCzestoArmK,80.121,50.614
2023-08-19 21:00:00.000 +0200,NO2,SlCzestoArmK,96.870,28.640
2023-08-19 22:00:00.000 +0200,NO2,SlCzestoArmK,89.119,34.579
2023-08-19 23:00:00.000 +0200,NO2,SlCzestoArmK,53.344,51.812
2023-08-20 00:00:00.000 +0200,NO2,SlCzestoArmK,43.719,38.188
2023-08-20 01:00:00.000 +0200,NO2,SlCzestoArmK,35.105,44.140
2023-08-20 02:00:00.000 +0200,NO2,SlCzestoArmK,27.215,42.566
2023-08-20 03:00:00.000 +0200,NO2,SlCzestoArmK,18.685,62.328
2023-08-20 04:00:00.000 +0200,NO2,SlCzestoArmK,19.485,25.942
2023-08-20 05:00:00.000 +0200,NO2,SlCzestoArmK,18.609,30.445
2023-08-20 06:00:00.000 +0200,NO2,SlCzestoArmK,16.626,26.278
2023-08-20 07:00:00.000 +0200,NO2,SlCzestoArmK,17.995,37.324
2023-08-20 08:00:00.000 +0200,NO2,SlCzestoArmK,17.298,55.203
2023-08-20 09:00:00.000 +0200,NO2,SlCzestoArmK,18.360,39.491
2023-08-20 10:00:00.000 +0200,NO2,SlCzestoArmK,20.659,28.642
2023-08-20 11:00:00.000 +0200,NO2,SlCzestoArmK,22.941,15.681
2023-08-20 12:00:00.000 +0200,NO2,SlCzestoArmK,24.914,8.138
2023-08-20 13:00:00.000 +0200,NO2,SlCzestoArmK,25.143,4.862
2023-08-20 14:00:00.000 +0200,NO2,SlCzestoArmK,21.355,2.259
2023-08-20 15:00:00.000 +0200,NO2,SlCzestoArmK,24.187,2.309
2023-08-20 16:00:00.000 +0200,NO2,SlCzestoArmK,25.302,2.490
2023-08-20 17:00:00.000 +0200,NO2,SlCzestoArmK,25.733,3.361
2023-08-20 18:00:00.000 +0200,NO2,SlCzestoArmK,41.479,5.344
2023-08-20 19:00:00.000 +0200,NO2,SlCzestoArmK,65.394,10.506
2023-08-20 20:00:00.000 +0200,NO2,SlCzestoArmK,92.726,15.809
2023-08-20 21:00:00.000 +0200,NO2,SlCzestoArmK,98.246,26.798
2023-08-20 22:00:00.000 +0200,NO2,SlCzestoArmK,92.307,31.098
2023-08-20 23:00:00.000 +0200,NO2,SlCzestoArmK,81.716,25.091
2023-08-21 00:00:00.000 +0200,NO2,SlCzestoArmK,62.644,20.225
2023-08-21 01:00:00.000 +0200,NO2,SlCzestoArmK,44.083,14.785
2023-08-21 02:00:00.000 +0200,NO2,SlCzestoArmK,38.026,15.293
2023-08-21 03:00:00.000 +0200,NO2,SlCzestoArmK,30.238,9.121
2023-08-21 04:00:00.000 +0200,NO2,SlCzestoArmK,27.028,7.506
2023-08-21 05:00:00.000 +0200,NO2,SlCzestoArmK,27.520,10.830
2023-08-21 06:00:00.000 +0200,NO2,SlCzestoArmK,27.190,12.016
2023-08-21 07:00:00.000 +0200,NO2,SlCzestoArmK,34.923,15.246
2023-08-21 08:00:00.000 +0200,NO2,SlCzestoArmK,49.445,52.407
2023-08-21 09:00:00.000 +0200,NO2,SlCzestoArmK,34.820,34.037
2023-08-21 10:00:00.000 +0200,NO2,SlCzestoArmK,43.141,10.380
2023-08-21 11:00:00.000 +0200,NO2,SlCzestoArmK,36.113,9.191
2023-08-21 12:00:00.000 +0200,NO2,SlCzestoArmK,29.461,4.198
2023-08-21 13:00:00.000 +0200,NO2,SlCzestoArmK,38.812,3.806
